Uniprot Accession,Description,Gene,Molecular weight (Da),Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose
P0AEI1,(Dimethylallyl)adenosine tRNA methylthiotransferase miaB OS=Escherichia coli (strain K12) GN=miaB PE=1 SV=1,miaB,53611.11073,1.6060103741111207e-05,3.842487073947629e-05,2.0145077863414753e-05,5.22279796458901e-06,9.904663282845586e-06,8.505699542330672e-06,1.0035233231960312e-05,7.852849796757047e-06,8.076683995239432e-06,5.8383420104155715e-06,4.383419720280062e-06,4.1409326719241435e-06,2.835233180776891e-06,2.238341984823861e-06,3.6186528754652426e-06,8.412435292963013e-06,2.536787582800376e-06,7.088082951942227e-06,8.039378295492368e-06,5.726424911174379e-06,1.0781347226901598e-05,1.1359585572981098e-05
P0AA39,Ribosomal large subunit pseudouridine synthase C OS=Escherichia coli (strain K12) GN=rluC PE=1 SV=1,rluC,35986.35384,2.5259574894459496e-06,5.418720686930254e-06,2.756600472530673e-06,9.837062170119538e-07,1.517241792340471e-06,1.5894914014995413e-06,1.4755593255179306e-06,1.419982703087877e-06,1.6117220504715624e-06,1.2588104980407206e-06,1.1865608888816505e-06,1.3783002362653365e-06,9.586967369184294e-07,1.0142733593484835e-06,1.3227236138352825e-06,2.2869780129967174e-06,1.1810032266386453e-06,1.4672228321534226e-06,1.0948594618720618e-06,1.117090110844083e-06,1.4477710143029039e-06,1.7228752953316703e-06
P0AGJ9,Tyrosyl-tRNA synthetase OS=Escherichia coli (strain K12) GN=tyrS PE=1 SV=2,tyrS,47479.05081,3.791145714355531e-05,5.5814089683567536e-05,4.781055984215031e-05,1.855555207970679e-05,2.0935549111496655e-05,2.969730809578499e-05,2.67486392068418e-05,2.2115016667073928e-05,2.67486392068418e-05,1.9777143476554687e-05,1.8408118635259633e-05,1.5164582857422121e-05,1.611236928601101e-05,1.741820836540013e-05,3.306721539743435e-05,5.6024708889920625e-05,3.5173407460965207e-05,3.6647741905436794e-05,2.4853066349664035e-05,2.028262957180209e-05,2.4221208730604782e-05,3.6226503492730623e-05
P0A6W9,Glutamate--cysteine ligase OS=Escherichia coli (strain K12) GN=gshA PE=1 SV=1,gshA,58214.2673,9.121475277934143e-06,1.0152150450582067e-05,8.76073896750737e-06,5.565645932298798e-06,6.3214743922406105e-06,6.493253587681933e-06,7.0429470130941605e-06,6.1496951967992905e-06,5.393866736857478e-06,5.5141121736664035e-06,5.015952506886573e-06,4.208590288312364e-06,3.177915115664438e-06,3.0404917593113814e-06,8.537426013433653e-06,8.10797802483035e-06,9.688346622890502e-06,6.647854863579121e-06,5.840492645004913e-06,5.617179690931196e-06,5.411044656401609e-06,6.544787346314329e-06
P23893,"Glutamate-1-semialdehyde 2,1-aminomutase OS=Escherichia coli (strain K12) GN=hemL PE=1 SV=2",hemL,45318.36911,4.83247752072515e-05,6.288840609162867e-05,6.090245642557724e-05,2.5596684584662897e-05,3.61884161369372e-05,3.640907721094292e-05,4.214626513509149e-05,3.574709398892577e-05,3.530577184091434e-05,2.8906600694748612e-05,2.405205706662289e-05,1.9131315116295457e-05,1.7101233235442882e-05,1.734396041684917e-05,4.2587587283102924e-05,5.031072487330293e-05,4.36908926531315e-05,4.36908926531315e-05,3.3981805396880046e-05,2.8906600694748612e-05,3.4423127544891483e-05,4.457353694915436e-05
P0A887,Ubiquinone/menaquinone biosynthesis methyltransferase ubiE OS=Escherichia coli (strain K12) GN=ubiE PE=1 SV=1,ubiE,28037.26502,1.544373175097947e-05,2.88901217512549e-05,2.4717104164962528e-05,9.487373315844201e-06,1.3268055915391138e-05,1.3767391353067151e-05,1.2947054562599417e-05,1.3482056817252287e-05,1.3303722732367996e-05,1.2697386843761411e-05,1.0307710106311932e-05,8.916704244214476e-06,2.9603458090792055e-06,3.2777804801732412e-06,9.273372413983054e-06,1.683473761307693e-05,1.0735711910034228e-05,1.2554719575853981e-05,1.1270714164687097e-05,9.986708753520212e-06,1.3945725437951439e-05,1.3874391803997723e-05
P77488,1-deoxy-D-xylulose-5-phosphate synthase OS=Escherichia coli (strain K12) GN=dxs PE=1 SV=3,dxs,67555.79182,4.958864236135305e-06,1.1575617410918833e-05,7.1940537873485325e-06,3.4934088350087527e-06,5.4029416304160795e-06,5.254915832322488e-06,5.032877135182102e-06,5.106890034228897e-06,5.4325467900347976e-06,5.0180745553727415e-06,4.351958463951581e-06,4.248340405286067e-06,2.4128205089255367e-06,1.3174296030329617e-06,2.5016359877816917e-06,4.129919766811194e-06,2.3684127694974596e-06,3.6266320532929847e-06,4.840443597660432e-06,3.7154475321491397e-06,5.2993235717505655e-06,4.929259076516588e-06
P15877,Quinoprotein glucose dehydrogenase OS=Escherichia coli (strain K12) GN=gcd PE=1 SV=3,gcd,86673.81201,7.187868925484913e-07,1.4191137685949346e-06,6.172568017872277e-07,4.649616656453323e-07,3.911215996371405e-07,1.4421887892224946e-06,3.6227782385269063e-07,2.9766776609552286e-07,1.2575886242020153e-06,1.04760593649122e-06,1.4191137685949346e-06,1.7767765883221136e-06,3.7035408107233664e-06,6.080267935362037e-06,3.726615831350926e-06,1.0314534220519282e-06,5.618767522810838e-06,1.303738665457135e-06,5.51492992998682e-07,6.184105528186057e-07,4.4188664501777234e-07,5.918742790969118e-07
P09424,Mannitol-1-phosphate 5-dehydrogenase OS=Escherichia coli (strain K12) GN=mtlD PE=1 SV=3,mtlD,41095.47588,1.2045121498176944e-05,2.4236244469059064e-05,2.3822573629727733e-05,1.606016199756926e-05,1.6619834309605764e-05,1.5427488949180165e-05,1.6717168624742546e-05,9.3684278319154e-06,1.2702128125350232e-05,1.1899120025471769e-05,1.1290780555866872e-05,1.4600147270517507e-05,2.652360087477347e-05,2.676693666261543e-05,1.6254830627842824e-05,2.0002201760608982e-05,1.810418261544171e-05,1.3115798964681563e-05,1.4965150952280445e-05,1.7155173042858072e-05,1.4162142852401984e-05,1.2166789392097924e-05
P33570,Transketolase 2 OS=Escherichia coli (strain K12) GN=tktB PE=1 SV=1,tktB,72978.83065,1.2510477242074034e-05,6.289495130462192e-06,8.303777884662502e-06,1.603204641098206e-05,1.520989018477785e-05,1.5483942260179252e-05,1.5346916222478554e-05,1.0441384072793443e-05,1.4661786033975045e-05,1.5483942260179252e-05,1.9594723391200293e-05,2.4527660748425542e-05,1.9046619240397488e-05,2.04168796174045e-05,1.616907244868276e-05,1.699122867488697e-05,2.6857103389337467e-05,1.0866164789665617e-05,1.616907244868276e-05,2.4801712823826944e-05,1.411368188317224e-05,1.107170384621667e-05
P13482,Periplasmic trehalase OS=Escherichia coli (strain K12) GN=treA PE=1 SV=1,treA,63578.54018,1.0931361400125812e-06,1.154477592473719e-06,1.4250091264048902e-06,2.4222009433372305e-06,3.350187019031364e-06,2.1862722800251623e-06,2.233458012687576e-06,1.7616006860634402e-06,1.793057841171716e-06,2.548029563770333e-06,3.255815553706537e-06,4.592744645808255e-06,3.098529778165158e-06,3.114258355719296e-06,1.793057841171716e-06,1.1623418812507877e-06,2.1390865473627486e-06,9.043932093629268e-07,2.2806437453499898e-06,2.8940582699613655e-06,1.997529349375508e-06,9.232675024278923e-07
P09323,PTS system N-acetylglucosamine-specific EIICBA component OS=Escherichia coli (strain K12) GN=nagE PE=4 SV=1,nagE,68284.89815,4.4226470007556136e-06,2.9289052985136515e-05,1.353154247913307e-05,6.428947130237464e-06,9.636098432109913e-06,3.046061510454197e-05,9.050317372407182e-06,1.1041972975396464e-05,2.064878235452124e-05,2.694592874632559e-05,2.2406125533629436e-05,2.3724132917960575e-05,2.4163468712737627e-06,2.85568266605081e-06,1.6401869671676448e-06,4.920560901502934e-06,2.621370242169718e-06,4.730182057099547e-06,1.537675281719667e-05,1.8891439175413053e-05,9.460364114199094e-06,8.332735574271338e-06
P15640,Phosphoribosylamine--glycine ligase OS=Escherichia coli (strain K12) GN=purD PE=1 SV=2,purD,45893.14698,3.5081490504489265e-05,7.038087846552816e-06,3.529938796103889e-05,1.3313534595181953e-05,2.2661335481160767e-05,2.854456680800058e-05,2.505820750320662e-05,3.464569559139003e-05,1.9305714650296574e-05,1.1853621636299478e-05,8.737688007639873e-06,6.340815985594023e-06,1.5645037380262914e-05,1.4206914167035405e-05,3.6606772700336626e-05,3.6170977787237375e-05,3.878574726583285e-05,2.8326669351450964e-05,2.484031004665699e-05,1.3269955103872028e-05,2.2225540568061523e-05,3.1377233743145676e-05
P0A7E1,Dihydroorotate dehydrogenase OS=Escherichia coli (strain K12) GN=pyrD PE=1 SV=1,pyrD,36733.3769,2.5644252706861808e-05,8.60253063202583e-06,8.330298649999696e-06,1.0208699325980018e-05,1.584390135392099e-05,1.4646080633006001e-05,1.7041722074835978e-05,1.1678752028921141e-05,1.6116133335947124e-05,8.248629055391855e-06,5.0907380638887035e-06,3.920140541176327e-06,7.94917387516311e-06,7.94917387516311e-06,1.734117725506473e-05,1.8266765993953584e-05,1.9682372300489478e-05,1.5816678155718375e-05,1.1379296848692394e-05,9.800351352940817e-06,1.764063243529347e-05,2.0036273877123446e-05
P00963,Aspartate--ammonia ligase OS=Escherichia coli (strain K12) GN=asnA PE=1 SV=1,asnA,36609.75524,2.922718256337624e-05,9.97002022021713e-06,0.00045889408136889806,8.877415264576897e-06,9.642238733525058e-06,1.1827448644805526e-05,1.3794137564957947e-05,1.7099267555769654e-05,1.7454364166352726e-05,9.614923609634054e-06,5.763491141002232e-06,3.0866089996836593e-06,1.3411725830483865e-06,1.286542335266375e-06,1.5569620617873325e-05,1.1636242777568485e-05,1.4504330786124099e-05,1.5323784502854272e-05,1.3466356078265877e-05,6.0366423799122905e-06,9.751499229089085e-06,2.040439754658136e-05
P04036,Dihydrodipicolinate reductase OS=Escherichia coli (strain K12) GN=dapB PE=1 SV=1,dapB,28720.56121,5.118284386059182e-05,4.178191335558516e-05,2.8725065431964802e-05,2.6879697592093125e-05,2.0299046238588455e-05,2.743678977016759e-05,2.9108066304390994e-05,2.7471608031297246e-05,2.4337964529628358e-05,1.8070677526290583e-05,1.6225309686418905e-05,1.4136214018639646e-05,4.038918291039899e-05,4.108554813299207e-05,4.4219191634660964e-05,6.754742659152935e-05,6.54583309237501e-05,3.3773713295764675e-05,2.573069497481453e-05,1.7757313176123692e-05,1.852331492097609e-05,3.795190463132319e-05
P04968,Threonine dehydratase biosynthetic OS=Escherichia coli (strain K12) GN=ilvA PE=1 SV=1,ilvA,56141.72101,2.3155684874149886e-06,1.6226791477192728e-06,1.6066482889602461e-06,1.0366621997504025e-06,1.538962440866577e-06,2.4580650097174494e-06,1.6618656913524496e-06,2.4936891402930653e-06,2.3690046832784115e-06,1.6315851803631768e-06,1.3127492117114205e-06,9.814447973581992e-07,1.1666902763513983e-06,8.33604655469396e-07,4.043338820332327e-06,3.5624130575615212e-06,3.1171114253663316e-06,3.8117819715908275e-06,1.7295515394461185e-06,1.3180928312977629e-06,1.7812065287807606e-06,2.7964942501857945e-06
P04693,Aromatic-amino-acid aminotransferase OS=Escherichia coli (strain K12) GN=tyrB PE=1 SV=1,tyrB,43492.11181,2.943062423806456e-05,1.4876260845334193e-05,2.007260543736747e-05,2.598172296016637e-05,2.4832089200866974e-05,2.575179620830649e-05,2.285471913487201e-05,2.8510917230625047e-05,2.4832089200866974e-05,2.299267518598794e-05,1.673866753539922e-05,1.0185755107392655e-05,4.483571661267648e-06,4.529557011639623e-06,2.552186945644661e-05,2.4832089200866974e-05,4.0007254823619005e-05,3.172989175666336e-05,2.7591210223185523e-05,1.984267868550759e-05,2.943062423806456e-05,3.4948866282701665e-05
P0AEQ3,Glutamine-binding periplasmic protein OS=Escherichia coli (strain K12) GN=glnH PE=1 SV=1,glnH,27155.19991,0.00011231734658955048,9.316815963002057e-05,0.00015908555320224855,0.00011268560018492607,0.00021874263565309175,0.00017565696499414948,0.00017639347218490059,0.00022942198991898345,0.00017860299375715402,0.00020253947745656648,0.00017086966825426698,0.0001583490460114974,6.996818312135931e-05,6.0761843236969945e-05,9.316815963002057e-05,0.00013993636624271862,8.690784850863578e-05,8.653959491326021e-05,0.00024194261216175305,0.00017897124735252964,0.00023899658339874842,0.00013073002635832925
P07001,NAD(P) transhydrogenase subunit alpha OS=Escherichia coli (strain K12) GN=pntA PE=1 SV=2,pntA,54570.52368,3.225184369350366e-05,1.4861502974676972e-05,1.1343120026294753e-05,9.932101864703968e-06,1.456830439564512e-05,2.7853865008025887e-05,2.2356391651178673e-05,2.3455886322548115e-05,4.434628507856752e-05,3.2618341917293474e-05,2.4555380993917558e-05,1.8508160301385623e-05,1.2754138187885538e-05,1.3432159901896695e-05,1.997415319654488e-05,3.994830639308976e-05,2.327263721065321e-05,2.82203632318157e-05,2.125689697980923e-05,1.3120636411675352e-05,2.0340651420334695e-05,4.7828018204570775e-05
P0AB67,NAD(P) transhydrogenase subunit beta OS=Escherichia coli (strain K12) GN=pntB PE=1 SV=1,pntB,48673.51161,4.951358388337168e-05,2.424316555285418e-05,1.7093486220317525e-05,1.3867912498454725e-05,2.2394110553060216e-05,4.109011110653251e-05,3.574839666268328e-05,2.8968528330105418e-05,6.184061721533143e-05,4.211736388419582e-05,3.657019888481393e-05,2.8352176663507434e-05,1.9332897275623546e-05,1.8079648886874304e-05,2.5681319441582815e-05,6.101881499320077e-05,3.3282989996291336e-05,3.924105610673855e-05,3.51320449960853e-05,1.5901872998228082e-05,2.3421363330723528e-05,5.937521054893948e-05
P37666,Glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli (strain K12) GN=ghrB PE=1 SV=3,ghrB,35355.05266,2.969872538721881e-05,2.141136677916633e-05,2.5682326334852078e-05,1.4142250184389911e-05,1.586760470688548e-05,2.011027976220245e-05,1.9176891250032716e-05,2.3165005802030673e-05,2.0647685269209267e-05,1.3095723670745056e-05,1.0550118637554872e-05,6.505435084819358e-06,9.984428630179276e-06,1.0436980636079755e-05,3.790123049416496e-05,2.7577387859560323e-05,3.0264415394594404e-05,3.30928654314724e-05,2.5314627830057936e-05,1.742325222716837e-05,1.886576174597614e-05,2.783194836287934e-05
P76658,Bifunctional protein hldE OS=Escherichia coli (strain K12) GN=hldE PE=1 SV=1,hldE,51000.70717,1.3313540883593988e-05,2.235263123313276e-05,1.8921306263134313e-05,7.039118081311107e-06,1.0705733906395166e-05,1.0254759767481083e-05,1.2293947178223021e-05,1.1744935183023268e-05,9.568494773481392e-06,8.686154066910362e-06,7.803813360339332e-06,6.921472653768302e-06,7.019510510053973e-06,6.588143942397024e-06,8.941052493253105e-06,1.5509588864392998e-05,9.627317487252794e-06,1.3940983163822273e-05,1.2470415319537228e-05,1.0293974909995351e-05,1.1078277760280711e-05,1.3686084737479533e-05
P31224,Acriflavine resistance protein B OS=Escherichia coli (strain K12) GN=acrB PE=1 SV=1,acrB,113482.9154,4.68793032083136e-06,1.0662397910161549e-05,6.282884057805939e-06,3.5159477406235196e-06,4.02703788838333e-06,5.762982010946822e-06,5.049218183902949e-06,5.13733717489602e-06,6.503181535288616e-06,5.4810012397689954e-06,5.049218183902949e-06,4.917039697413343e-06,5.992091387528806e-06,5.992091387528806e-06,4.370701953256305e-06,6.741102810969907e-06,6.547241030785151e-06,5.4633774415703825e-06,4.000602191085409e-06,2.8550553081754896e-06,4.150404475773629e-06,6.6882314163740635e-06
P0A855,Protein tolB OS=Escherichia coli (strain K12) GN=tolB PE=1 SV=1,tolB,45909.17809,2.809895654134984e-05,2.330688643352273e-05,3.5722704440165686e-05,1.444155673404259e-05,1.886333051535578e-05,2.5049457381823496e-05,2.1019762063877978e-05,2.0300951547703915e-05,2.2217779590834753e-05,1.9059369747039618e-05,1.5247495797631696e-05,1.300393570169446e-05,2.3089065064985137e-05,2.032273368455767e-05,3.441577622894011e-05,4.007913181091759e-05,4.5524666024357484e-05,2.439599327621071e-05,1.7251452388177572e-05,1.526927793448545e-05,1.7382145209300127e-05,2.330688643352273e-05
P0ACJ8,Catabolite gene activator OS=Escherichia coli (strain K12) GN=crp PE=1 SV=1,crp,23607.36405,3.401480988302038e-05,5.718554588054485e-05,5.84563357890014e-05,4.019932077084227e-05,5.3796772791327375e-05,5.2949579519023e-05,4.4054050159827133e-05,6.269230215052325e-05,4.7442823249044616e-05,4.159718967014447e-05,4.4054050159827133e-05,4.7866419885196794e-05,1.4444645292789475e-05,2.842333428581155e-05,4.0411119088918356e-05,4.3630453523674955e-05,5.2102386246718633e-05,3.926740817130746e-05,4.210550563352709e-05,5.2949579519023e-05,5.7609142516697035e-05,3.98180837983053e-05
P29217,UPF0502 protein yceH OS=Escherichia coli (strain K12) GN=yceH PE=1 SV=3,yceH,24144.21298,1.4247720573246866e-05,1.8886513318024915e-05,1.4993240835800482e-05,1.2176830955042378e-05,1.0975714976483779e-05,1.2135413162678291e-05,1.358503589542143e-05,1.2135413162678291e-05,1.3088022387052355e-05,1.0478701468114701e-05,8.94624315064338e-06,7.413784833172061e-06,1.1514146277216944e-05,1.0851461599391507e-05,1.49104052510723e-05,1.623577460672317e-05,1.4951823043436391e-05,1.4371973950339134e-05,1.341936472596507e-05,1.2218248747406467e-05,1.056153705284288e-05,1.4330556157975046e-05
P30871,Uncharacterized protein ygiF OS=Escherichia coli (strain K12) GN=ygiF PE=4 SV=1,ygiF,48340.9311,4.778559178393649e-06,5.026796018829683e-06,5.5439561030714204e-06,3.351197345886455e-06,3.971789446976539e-06,4.716499968284641e-06,4.964736808720675e-06,4.799245581763318e-06,5.5439561030714204e-06,4.944050405351006e-06,4.220026287412574e-06,3.5994341863224887e-06,1.5183820073337399e-06,1.6797359536171616e-06,3.1650197155594303e-06,6.929945128839275e-06,4.571695144696955e-06,5.295719262635386e-06,4.509635934587946e-06,3.847671026758522e-06,4.323458304260921e-06,5.854252153616462e-06
P63389,Uncharacterized ABC transporter ATP-binding protein YheS OS=Escherichia coli (strain K12) GN=yheS PE=1 SV=1,yheS,71781.04306,9.292146945294054e-07,2.270794530858967e-06,1.7135443392371345e-06,5.739676973704874e-07,8.888140556368227e-07,1.0002640939611891e-06,8.261234090793666e-07,7.508946332104192e-07,1.2858548171673783e-06,8.233371581212575e-07,7.425358803360917e-07,6.35265218448889e-07,2.883769741642982e-07,3.427088678474269e-07,5.58643317100887e-07,1.4488504982167642e-06,6.129752107840157e-07,6.854177356948538e-07,6.519827241975439e-07,3.232051111406628e-07,5.112770508130313e-07,8.525927931814035e-07
P04335,Esterase frsA OS=Escherichia coli (strain K12) GN=frsA PE=3 SV=2,frsA,46960.55542,4.109832140481954e-06,4.4931325473662814e-06,2.874753051632455e-06,2.746986249337679e-06,2.597924979993774e-06,3.3006423926150415e-06,3.0876977221237482e-06,3.02381432097636e-06,2.810869650485067e-06,2.299802441305964e-06,2.3210969083550935e-06,1.9143725877167237e-06,2.235919040158576e-06,1.4586709928653567e-06,3.428409194909817e-06,5.5152669657244875e-06,4.620899349661058e-06,3.6839427994993686e-06,2.8534585845833257e-06,2.72569178228855e-06,2.127317258208017e-06,3.2154645244185237e-06
P37329,Molybdate-binding periplasmic protein OS=Escherichia coli (strain K12) GN=modA PE=1 SV=1,modA,27329.30548,1.2550629954757268e-05,1.7563563785083063e-05,2.0381052142273467e-05,1.0025867660651582e-05,1.7124474690455987e-05,1.1818814797045478e-05,1.653902256428655e-05,1.3392217386125834e-05,2.2064227005010598e-05,0.0001511198300674855,0.000152949367961765,0.00013392217386125837,6.074065809007892e-06,7.830422187516197e-06,1.0977227365676913e-05,1.3831306480752913e-05,1.4599712396350294e-05,1.03185937237363e-05,1.394107875440968e-05,1.3465398901897012e-05,1.3172672838812294e-05,1.3977669512295271e-05
