gene,rxnID,kcat_value1
YER042W,r_4186_rvs,132371.28
YER087W,r_4187,20160
YER163C,r_4188,16136.28
YHL018W,r_4189_fwd,2260.08
YHL018W,r_4189_rvs,1134
YHR008C,r_4190,199544.76
YHR043C,r_4191_1_fwd,28831.68
YHR043C,r_4191_1_rvs,68477.76
YHR044C,r_4191_2_fwd,17310.96
YHR044C,r_4191_2_rvs,32681.16
YHR109W,r_4192_fwd,7330.32
YHR109W,r_4192_rvs,6451.56
YHR119W,r_4193_1_fwd,7985.16
YHR119W,r_4193_1_rvs,7906.32
YDR440W,r_4193_2_fwd,184128.48
YDR440W,r_4193_2_rvs,143706.96
YJL168C,r_4193_3_fwd,8208
YJL168C,r_4193_3_rvs,7819.56
YIL023C,r_4194_fwd,4230.72
YIL023C,r_4194_rvs,4230.72
YMR243C,r_4195_1_fwd,11638.8
YMR243C,r_4195_1_rvs,11638.8
YOR316C,r_4195_2_fwd,6229.44
YOR316C,r_4195_2_rvs,6229.44
YIL043C,r_4196_1_fwd,408690
YML125C,r_4196_2_fwd,427608
YIL043C,r_4197_1_fwd,408690
YIL043C,r_4197_1_rvs,154553.76
YKL150W,r_4197_2_fwd,46136.52
YKL150W,r_4197_2_rvs,29171.16
YML125C,r_4197_3_fwd,427608
YML125C,r_4197_3_rvs,170233.56
YIR036C,r_4198_fwd,5001.84
YIR036C,r_4198_rvs,5540.4
YIR038C,r_4199_fwd,218295
YIR038C,r_4199_rvs,28873.8
YMR251W,r_4200_1_fwd,50997.6
YMR251W,r_4200_1_rvs,10424.52
YKR076W,r_4200_2_fwd,28921.32
YKR076W,r_4200_2_rvs,9688.32
YLL060C,r_4201_fwd,656.64
YLL060C,r_4201_rvs,111.24
YKL069W,r_4202_fwd,79110.72
YKL069W,r_4202_rvs,49229.64
YKL103C,r_4203_fwd,31988874.96
YKL103C,r_4203_rvs,59755121.64
YKL103C,r_4204_fwd,61058785.32
YKL103C,r_4204_rvs,59755121.64
YKL215C,r_4205,78159.96
YKL218C,r_4206_fwd,12529.08
YKL218C,r_4206_rvs,52905.6
YGR154C,r_4207_fwd,16781.4
YGR154C,r_4207_rvs,6950.16
YKR076W,r_4208_fwd,28921.32
YKR076W,r_4208_rvs,78840.36
YGR154C,r_4209_fwd,16781.4
YGR154C,r_4209_rvs,45060.84
YFL061W,r_4210_1_fwd,250450.92
YFL061W,r_4210_1_rvs,2420.64
YNL335W,r_4210_2_fwd,250450.92
YNL335W,r_4210_2_rvs,2420.64
YFL060C,r_4211_1_fwd,976831.56
YFL060C,r_4211_1_rvs,546372.72
YNL334C,r_4211_2_fwd,1013295.6
YNL334C,r_4211_2_rvs,566767.44
YFL059W,r_4212_1_fwd,75035.88
YFL059W,r_4212_1_rvs,26346.96
YNL333W,r_4212_2_fwd,58375.8
YNL333W,r_4212_2_rvs,22416.84
YFR044C,r_4214_fwd,18863.28
YFR044C,r_4214_rvs,2147.76
YFR044C,r_4215_rvs,2147.76
YDL024C,r_4216_fwd,4737.96
YDL024C,r_4216_rvs,5154.84
YDL120W,r_4217_fwd,14024.16
YDL120W,r_4217_rvs,8380.08
YDL219W,r_4218_rvs,1679.04
YDL219W,r_4219_rvs,5869.8
YDL236W,r_4220_fwd,179146.8
YDL236W,r_4220_rvs,229231.8
YDL246C,r_4221_fwd,415968.48
YDL246C,r_4221_rvs,1149030.72
YDR009W,r_4222,200880
YDR036C,r_4223,6816.96
YDR038C,r_4224_1,33009.12
YDR039C,r_4224_2,41425.2
YDR040C,r_4224_3,20855.16
YDR051C,r_4225_1_fwd,7161.48
YDR051C,r_4225_1_rvs,7563.6
YOL075C,r_4225_2_fwd,10181.16
YOL075C,r_4225_2_rvs,9827.64
YDR111C,r_4226_fwd,21924
YDR111C,r_4226_rvs,31104
YDR242W,r_4227_fwd,11103.12
YDR242W,r_4227_rvs,31195.8
YDR242W,r_4228,2836.8
YDR242W,r_4230_fwd,5504.04
YDR242W,r_4230_rvs,3937.68
YDR242W,r_4231_fwd,3011.76
YDR242W,r_4231_rvs,9033.12
YDR248C,r_4232,4547.88
YDR410C,r_4233_fwd,32271.48
YDR410C,r_4233_rvs,25994.88
YDR437W,r_4234_fwd,401967.72
YGR216C,r_4234_fwd,401967.72
YNL038W,r_4234_fwd,401967.72
YPL076W,r_4234_fwd,401967.72
YPL096C-A,r_4234_fwd,401967.72
YPL175W,r_4234_fwd,401967.72
YDR437W,r_4234_rvs,344715.84
YGR216C,r_4234_rvs,344715.84
YNL038W,r_4234_rvs,344715.84
YPL076W,r_4234_rvs,344715.84
YPL096C-A,r_4234_rvs,344715.84
YPL175W,r_4234_rvs,344715.84
YDR533C,r_4236_1_fwd,36820.08
YDR533C,r_4236_1_rvs,4500
YMR322C,r_4236_2_fwd,123658.92
YMR322C,r_4236_2_rvs,4500
YOR391C,r_4236_3_fwd,139078.44
YOR391C,r_4236_3_rvs,4500
YPL280W,r_4236_4_fwd,153771.12
YPL280W,r_4236_4_rvs,4500
YGL006W,r_4237,16999.2
YGL167C,r_4238,21072.24
YGL022W,r_4240_rvs,17624.16
YGL027C,r_4241_rvs,65359.8
YGL038C,r_4242_fwd,56588.04
YGL038C,r_4242_rvs,56070
YGL065C,r_4243_fwd,7492.32
YGL065C,r_4243_rvs,6194.52
YGL065C,r_4244_fwd,7492.32
YGL065C,r_4244_rvs,6194.52
YGL156W,r_4245,46178.28
YGL169W,r_4247,9257.04
YGL196W,r_4248,61200
YGR012W,r_4249_fwd,167889.24
YGR012W,r_4249_rvs,205176.24
YGR036C,r_4250_fwd,13151.16
YGR036C,r_4250_rvs,36246.24
YGR046W,r_4251_fwd,32112
YGR046W,r_4251_rvs,327.6
YGR144W,r_4252_fwd,129098.52
YGR144W,r_4252_rvs,153147.6
YGR227W,r_4253_fwd,2093.4
YGR227W,r_4253_rvs,1776.96
YGR234W,r_4254,241321.32
YGR234W,r_4255,236349.72
YJL046W,r_4256,3535.92
YJL046W,r_4258,3535.92
YJL126W,r_4260_fwd,542.16
YJL126W,r_4260_rvs,307.8
YJL126W,r_4261_fwd,542.16
YJL126W,r_4261_rvs,307.8
YJL200C,r_4262_fwd,466785.72
YJL200C,r_4262_rvs,289683.72
YJR040W,r_4263_fwd,8816.4
YJR040W,r_4263_rvs,8816.4
YJR051W,r_4264,18976.68
YJR069C,r_4266,327746.88
YJR069C,r_4267,258193.44
YJR069C,r_4268,347184.36
YJR069C,r_4269_rvs,571749.48
YJR104C,r_4270,235115.64
YJR131W,r_4271_1_rvs,52405.56
YLR057W,r_4271_2_rvs,12365.28
YJR131W,r_4272_1_rvs,52405.56
YLR057W,r_4272_2_rvs,12365.28
YJR149W,r_4273_fwd,11296.08
YJR149W,r_4273_rvs,11219.4
YLL058W,r_4274_1,21393
YML082W,r_4274_2,41779.44
YLR047C,r_4275_1_fwd,12494.88
YLR047C,r_4275_1_rvs,13118.76
YKL220C,r_4275_2_fwd,28801.8
YKL220C,r_4275_2_rvs,22458.96
YLR214W,r_4275_3_fwd,161701.92
YLR214W,r_4275_3_rvs,66511.8
YNR060W,r_4275_4_fwd,434.16
YNR060W,r_4275_4_rvs,685.08
YOL152W,r_4275_5_fwd,29821.68
YOL152W,r_4275_5_rvs,21725.28
YOR381W,r_4275_6_fwd,8920.44
YOR381W,r_4275_6_rvs,10501.92
YOR384W,r_4275_7_fwd,8354.16
YOR384W,r_4275_7_rvs,10247.4
YLL051C,r_4276_fwd,11336.04
YLL051C,r_4276_rvs,11855.52
YLR143W,r_4278,10611.36
YLR151C,r_4279,1505.16
YLR345W,r_4282,63129.24
YLR446W,r_4283,13004.64
YLR446W,r_4284,13004.64
YLR446W,r_4285,13004.64
YLR446W,r_4286,27869.04
YLR446W,r_4287,13004.64
YMR099C,r_4288_fwd,7020000
YMR099C,r_4288_rvs,1605600
YMR110C,r_4291_fwd,71679.6
YMR110C,r_4291_rvs,81834.84
YMR110C,r_4292_fwd,51534
YMR110C,r_4292_rvs,81561.24
YMR110C,r_4293,51534
YMR110C,r_4294,62267.4
YMR110C,r_4295_fwd,165529.8
YMR110C,r_4295_rvs,81834.84
YMR110C,r_4296,136727.64
YMR110C,r_4297_fwd,191109.96
YMR110C,r_4297_rvs,116321.76
YMR110C,r_4298_fwd,42224.76
YMR110C,r_4298_rvs,81834.84
YMR110C,r_4299_fwd,47064.24
YMR110C,r_4299_rvs,81834.84
YMR110C,r_4300_fwd,48269.52
YMR110C,r_4300_rvs,81834.84
YMR110C,r_4301_fwd,57654.36
YMR110C,r_4301_rvs,81834.84
YMR110C,r_4302_fwd,65529.36
YMR110C,r_4302_rvs,81834.84
YMR110C,r_4303_fwd,35988.48
YMR110C,r_4303_rvs,551208.24
YMR110C,r_4304_fwd,35988.48
YMR110C,r_4304_rvs,551208.24
YMR110C,r_4305_fwd,35988.48
YMR110C,r_4305_rvs,81834.84
YMR110C,r_4306_fwd,46762.2
YMR110C,r_4306_rvs,108563.4
YMR110C,r_4307_fwd,43129.44
YMR110C,r_4307_rvs,81834.84
YMR162C,r_4308,32209.56
YMR210W,r_4309,84587.04
YNL048W,r_4310_fwd,79320.96
YNL048W,r_4310_rvs,109232.64
YNL048W,r_4311_fwd,109232.64
YNL048W,r_4311_rvs,112988.52
YNL092W,r_4312_fwd,196.92
YNL092W,r_4312_rvs,189.36
YNL219C,r_4313_fwd,6207.12
YNL219C,r_4313_rvs,5028.48
YNL219C,r_4314_fwd,6207.12
YNL219C,r_4314_rvs,5028.48
YNL274C,r_4315_fwd,8310.6
YNL274C,r_4315_rvs,7946.28
YNR030W,r_4316_fwd,7787.16
YNR030W,r_4316_rvs,7443.36
YOL157C,r_4317_fwd,198000
YOL157C,r_4317_rvs,34214.76
YOL157C,r_4318_fwd,370800
YOL157C,r_4318_rvs,30850.92
YOL157C,r_4319_rvs,30850.92
YOR002W,r_4320_fwd,4825.08
YOR002W,r_4320_rvs,4394.16
YOR067C,r_4321_fwd,1867.68
YOR067C,r_4321_rvs,1639.8
YOR149C,r_4322_fwd,10164.6
YOR149C,r_4322_rvs,6432.84
YOR196C,r_4323_fwd,2641.32
YOR196C,r_4323_rvs,8965.8
YOR196C,r_4324_fwd,2641.32
YOR196C,r_4324_rvs,8965.8
YOR251C,r_4326_1_fwd,9348.84
YOR251C,r_4326_1_rvs,56664
YOR285W,r_4326_2_fwd,1179.36
YOR285W,r_4326_2_rvs,8656.92
YOR286W,r_4326_3_fwd,8756.28
YOR286W,r_4326_3_rvs,11519.28
YOR334W,r_4327_1_fwd,4337.28
YOR334W,r_4327_1_rvs,4337.28
YPL060W,r_4327_2_fwd,5177.16
YPL060W,r_4327_2_rvs,5177.16
YPL227C,r_4328_fwd,3358.8
YPL227C,r_4328_rvs,4613.4
YPR003C,r_4329_fwd,10744.56
YPR003C,r_4329_rvs,10744.56
YPR127W,r_4330_fwd,53164.8
YPR127W,r_4330_rvs,185132.88
YDR371W,r_4331_1_fwd,182011.68
YDR371W,r_4331_1_rvs,182011.68
YLR286C,r_4331_2_fwd,83563.92
YLR286C,r_4331_2_rvs,83563.92
YOR161C,r_4332_fwd,2724.12
YOR161C,r_4332_rvs,2724.12
YHR201C,r_4333_1_fwd,4140000
YHR201C,r_4333_1_rvs,322.56
YDR452W,r_4333_2_fwd,4140000
YDR452W,r_4333_2_rvs,84276.36
YDR270W,r_4334,7981.92
YDR452W,r_4335,31803.12
YLR351C,r_4336_fwd,792776.88
YLR351C,r_4336_rvs,380763
YMR301C,r_4337_fwd,19755.72
YMR301C,r_4337_rvs,19303.56
YOL157C,r_4338_rvs,30850.92
YEL004W,r_4339_fwd,36648
YEL004W,r_4339_rvs,36648
YEL066W,r_4340_fwd,5760
YJR152W,r_4361_1_fwd,31469.76
YJR152W,r_4361_1_rvs,31469.76
YKR093W,r_4361_2_fwd,40103.64
YKR093W,r_4361_2_rvs,40103.64
YJR152W,r_4387_1_fwd,37968.84
YJR152W,r_4387_1_rvs,37968.84
YKR093W,r_4387_2_fwd,47648.88
YKR093W,r_4387_2_rvs,47648.88
YDL245C,r_4395_1_fwd,39409.56
YDL245C,r_4395_1_rvs,39409.56
YDR342C,r_4395_2_fwd,5014.44
YDR342C,r_4395_2_rvs,5014.44
YDR343C,r_4395_3_fwd,5044.32
YDR343C,r_4395_3_rvs,5044.32
YDR345C,r_4395_4_fwd,4038.12
YDR345C,r_4395_4_rvs,4038.12
YEL069C,r_4395_5_fwd,8226.72
YEL069C,r_4395_5_rvs,8226.72
YFL011W,r_4395_6_fwd,4224.24
YFL011W,r_4395_6_rvs,4224.24
YHR092C,r_4395_7_fwd,7104.24
YHR092C,r_4395_7_rvs,7104.24
YHR094C,r_4395_8_fwd,2774.16
YHR094C,r_4395_8_rvs,2774.16
YHR096C,r_4395_9_fwd,162353.16
YHR096C,r_4395_9_rvs,162353.16
YJL214W,r_4395_10_fwd,1860.84
YJL214W,r_4395_10_rvs,1860.84
YJL219W,r_4395_11_fwd,15919.92
YJL219W,r_4395_11_rvs,15919.92
YJR158W,r_4395_12_fwd,44614.08
YJR158W,r_4395_12_rvs,44614.08
YMR011W,r_4395_13_fwd,11842.56
YMR011W,r_4395_13_rvs,11842.56
YNR072W,r_4395_14_fwd,3019.68
YNR072W,r_4395_14_rvs,3019.68
YOL156W,r_4395_15_fwd,25106.04
YOL156W,r_4395_15_rvs,25106.04
YJR152W,r_4398_1_fwd,43794
YJR152W,r_4398_1_rvs,43794
YKR093W,r_4398_2_fwd,57171.24
YKR093W,r_4398_2_rvs,57171.24
YJR152W,r_4402_1_fwd,20579.76
YJR152W,r_4402_1_rvs,20579.76
YKR093W,r_4402_2_fwd,26427.6
YKR093W,r_4402_2_rvs,26427.6
YHR201C,r_4403_1,1791
YDR452W,r_4403_2,54350.64
YJR152W,r_4404_1_fwd,25275.6
YJR152W,r_4404_1_rvs,25275.6
YKR093W,r_4404_2_fwd,32171.4
YKR093W,r_4404_2_rvs,32171.4
YJR152W,r_4408_1_fwd,35742.24
YJR152W,r_4408_1_rvs,35742.24
YKR093W,r_4408_2_fwd,45732.6
YKR093W,r_4408_2_rvs,45732.6
YJR152W,r_4424_1_fwd,32675.76
YJR152W,r_4424_1_rvs,32675.76
YKR093W,r_4424_2_fwd,41811.48
YKR093W,r_4424_2_rvs,41811.48
YJR152W,r_4429_1_fwd,16989.48
YJR152W,r_4429_1_rvs,16989.48
YKR093W,r_4429_2_fwd,21176.64
YKR093W,r_4429_2_rvs,21176.64
YIL053W,r_4435_1,714931.92
YER062C,r_4435_2,27083.88
YJR152W,r_4437_1_fwd,19446.84
YJR152W,r_4437_1_rvs,19446.84
YKR093W,r_4437_2_fwd,26160.84
YKR093W,r_4437_2_rvs,26160.84
YJR152W,r_4448_1_fwd,27187.56
YJR152W,r_4448_1_rvs,27187.56
YKR093W,r_4448_2_fwd,34787.88
YKR093W,r_4448_2_rvs,34787.88
YDR093W,r_4457_fwd,25529.76
YDR093W,r_4457_rvs,25529.76
YDR342C,r_4468_1_fwd,8558.28
YDR342C,r_4468_1_rvs,8558.28
YHR092C,r_4468_2_fwd,8781.12
YHR092C,r_4468_2_rvs,8781.12
YKR039W,r_4469_fwd,94872.24
YKR039W,r_4469_rvs,94872.24
YJR152W,r_4471_1_fwd,27691.92
YJR152W,r_4471_1_rvs,27691.92
YKR093W,r_4471_2_fwd,35377.2
YKR093W,r_4471_2_rvs,35377.2
YJR152W,r_4473_1_fwd,44584.92
YJR152W,r_4473_1_rvs,44584.92
YKR093W,r_4473_2_fwd,50441.76
YKR093W,r_4473_2_rvs,50441.76
YJR130C,r_4484_1_fwd,20335.68
YJR130C,r_4484_1_rvs,18390.96
YLL058W,r_4484_2_fwd,21393
YLL058W,r_4484_2_rvs,18867.6
YML082W,r_4484_3_fwd,41779.44
YML082W,r_4484_3_rvs,35982
YNL065W,r_4493_fwd,700.92
YNL065W,r_4493_rvs,700.92
YOL122C,r_4587_fwd,10177.92
YOL122C,r_4587_rvs,10177.92
YNL275W,r_4588_fwd,3013.2
YNL275W,r_4588_rvs,3013.2
YGR191W,r_4590_fwd,42078.6
YGR191W,r_4590_rvs,42078.6
YGL255W,r_4591_1_fwd,19744.92
YGL255W,r_4591_1_rvs,19744.92
YLR130C,r_4591_2_fwd,6089.76
YLR130C,r_4591_2_rvs,6089.76
YGR191W,r_4592_1_fwd,32684.4
YGR191W,r_4592_1_rvs,32684.4
YOL130W,r_4592_2_fwd,29674.08
YOL130W,r_4592_2_rvs,29674.08
YBR177C,r_4629_1_fwd,27015.48
YPL095C,r_4629_2_fwd,22496.4
YBR177C,r_4630_1_fwd,27015.48
YPL095C,r_4630_2_fwd,22496.4
YBR177C,r_4631_1_fwd,27015.48
YPL095C,r_4631_2_fwd,22496.4
YGR177C,r_4632_1_fwd,11359.8
YOR377W,r_4632_2_fwd,12949.2
YGR015C,r_4632_3_fwd,9711.72
YBR177C,r_4633_1_fwd,27015.48
YPL095C,r_4633_2_fwd,22496.4
YGR015C,r_4649,10011.6
YGR087C,r_4651_1,8857.8
YLR044C,r_4651_2,20313
YLR134W,r_4651_3,8516.52
YBR145W,r_4652_1,2628
YDL168W,r_4652_2,2628
YOL086C,r_4652_3,2628
YGL256W,r_4653_1,2628
YMR083W,r_4653_2,2628
YCR105W,r_4654_1,36752.76
YDR368W,r_4654_2,13113.72
YMR318C,r_4654_3,1255.32
YHR137W,r_4660_fwd,46605.24
YHR137W,r_4660_rvs,18717.84
YBR145W,r_4661_1,1262158.2
YDL168W,r_4661_2,806687.28
YOL086C,r_4661_3,1043375.4
YGL256W,r_4662_1,17494.2
YMR083W,r_4662_2,119788.92
YCR105W,r_4663_1,36752.76
YDR368W,r_4663_2,13113.72
YMR318C,r_4663_3,1255.32
YGR087C,r_4669_1,4498.56
YLR044C,r_4669_2,12591.36
YLR134W,r_4669_3,7787.16
YBR145W,r_4670_1,1262158.2
YDL168W,r_4670_2,806687.28
YOL086C,r_4670_3,1043375.4
YGL256W,r_4671_1,17494.2
YMR083W,r_4671_2,119788.92
YCR105W,r_4672_1,36752.76
YDR368W,r_4672_2,13113.72
YMR318C,r_4672_3,1255.32
YMR170C,r_4678_1_fwd,16651.8
YMR170C,r_4678_1_rvs,24982.92
YMR169C,r_4678_2_fwd,14338.44
YMR169C,r_4678_2_rvs,15586.2
YOR374W,r_4678_3_fwd,8864.64
YOR374W,r_4678_3_rvs,4055.76
YOR317W,r_4679_1_fwd,38211.12
YOR317W,r_4679_1_rvs,54297.72
YER015W,r_4679_2_fwd,52460.28
YER015W,r_4679_2_rvs,61820.28
YIL009W,r_4679_3_fwd,39912.48
YIL009W,r_4679_3_rvs,46263.24
YMR246W,r_4679_4_fwd,211207.68
YMR246W,r_4679_4_rvs,289965.24
YBR177C,r_4680_1_fwd,27015.48
YPL095C,r_4680_2_fwd,22496.4
YGR177C,r_4687_1,11359.8
YOR377W,r_4687_2,12949.2
YGR015C,r_4687_3,9711.72
YGR177C,r_4690_1,11359.8
YOR377W,r_4690_2,12949.2
YGR015C,r_4690_3,9711.72
YGR177C,r_4693_1,11359.8
YOR377W,r_4693_2,12949.2
YGR015C,r_4693_3,9711.72
YDL245C,p_5228_1_fwd,38309.76
YDL245C,p_5228_1_rvs,38309.76
YDR342C,p_5228_2_fwd,3878.64
YDR342C,p_5228_2_rvs,3878.64
YDR343C,p_5228_3_fwd,3964.68
YDR343C,p_5228_3_rvs,3964.68
YDR345C,p_5228_4_fwd,4471.2
YDR345C,p_5228_4_rvs,4471.2
YEL069C,p_5228_5_fwd,8438.4
YEL069C,p_5228_5_rvs,8438.4
YFL011W,p_5228_6_fwd,5726.52
YFL011W,p_5228_6_rvs,5726.52
YHR092C,p_5228_7_fwd,2950.92
YHR092C,p_5228_7_rvs,2950.92
YHR094C,p_5228_8_fwd,2035.44
YHR094C,p_5228_8_rvs,2035.44
YHR096C,p_5228_9_fwd,98709.84
YHR096C,p_5228_9_rvs,98709.84
YJL214W,p_5228_10_fwd,1628.64
YJL214W,p_5228_10_rvs,1628.64
YJL219W,p_5228_11_fwd,13180.68
YJL219W,p_5228_11_rvs,13180.68
YJR158W,p_5228_12_fwd,41577.12
YJR158W,p_5228_12_rvs,41577.12
YMR011W,p_5228_13_fwd,8585.64
YMR011W,p_5228_13_rvs,8585.64
YNR072W,p_5228_14_fwd,4951.44
YNR072W,p_5228_14_rvs,4951.44
YOL156W,p_5228_15_fwd,22365.72
YOL156W,p_5228_15_rvs,22365.72
